date,month,day_of_week,sku,sku_id,supplier,supplier_id,warehouse,warehouse_id,route,transport_mode,distance_km,transit_time_days,transit_delay_prob,is_perishable,shelf_life_days,unit_cost,shipping_cost,storage_cost_per_day,holding_cost_per_unit_per_day,base_daily_demand,observed_daily_demand,seasonal_multiplier,promotion,inventory_on_hand,lead_time_days,safety_stock,reorder_point,stockout_risk,supplier_order_cost,supplier_min_order_qty,eoq_monthly,recommended_order_qty,product_name
2024-03-15,3,4,SKU-027,27,Supplier-01,1,Warehouse-5,5,Route-08,Rail,2228,19,0.453,0,58,190.37,74.67,0.4128,0.0635,6,7,1.0,0,12,5,6,36,0.59,92.21,1,132,64,DesiTreat Cow Ghee
2024-10-23,10,2,SKU-002,2,Supplier-05,5,Warehouse-5,5,Route-19,Truck,560,7,0.363,0,276,39.6,94.24,0.7497,0.0132,11,16,1.0,0,18,5,3,58,0.55,52.16,10,295,128,GoldenField Brown Rice
2024-04-10,4,2,SKU-047,47,Supplier-07,7,Warehouse-3,3,Route-05,Truck,998,12,0.119,0,12,125.55,97.82,0.7026,0.0419,13,18,1.0,0,17,5,15,80,0.63,36.79,20,151,108,NutriDairy Toned Milk
2024-05-05,5,6,SKU-022,22,Supplier-04,4,Warehouse-4,4,Route-19,Truck,1937,24,0.119,1,216,7.11,124.96,0.1016,0.01,8,1,1.0,0,10,10,12,92,0.88,130.45,5,457,219,GoldLite Soybean Oil
2024-05-11,5,5,SKU-032,32,Supplier-09,9,Warehouse-6,6,Route-11,Sea,188,6,0.342,0,101,69.09,36.73,0.8506,0.023,11,13,1.0,0,18,14,14,168,0.967,98.8,5,307,242,SnackoLite Potato Chips
2024-08-23,8,4,SKU-049,49,Supplier-08,8,Warehouse-6,6,Route-16,Truck,1665,21,0.111,0,6,21.4,40.85,0.1994,0.01,12,18,1.0,0,11,2,3,27,0.244,144.03,5,588,192,SoftSpread Cheese Spread
2024-03-12,3,1,SKU-011,11,Supplier-12,12,Warehouse-3,3,Route-06,Truck,1331,17,0.167,0,137,172.39,89.12,0.9889,0.0575,16,11,1.0,0,16,21,40,376,0.99,100.36,1,236,236,NutriPulse Chana Dal
2024-10-04,10,4,SKU-047,47,Supplier-09,9,Warehouse-4,4,Route-06,Truck,2044,26,0.037,0,6,125.55,321.11,0.8542,0.0419,13,9,1.0,0,25,14,23,205,0.94,98.8,5,248,248,NutriDairy Toned Milk
2024-02-08,2,3,SKU-042,42,Supplier-01,1,Warehouse-5,5,Route-02,Truck,408,5,0.225,0,12,178.1,41.22,1.8951,0.0594,10,13,1.0,0,14,5,7,57,0.596,92.21,1,176,96,FreshDairy Paneer
2024-07-30,7,1,SKU-053,53,Supplier-11,11,Warehouse-1,1,Route-01,Truck,720,9,0.156,1,106,142.72,72.51,1.3322,0.0476,18,20,1.057,0,24,21,29,407,0.99,107.32,5,285,285,NatureBasket Potatoes
2024-12-28,12,5,SKU-009,9,Supplier-11,11,Warehouse-2,2,Route-03,Air,545,1,0.115,0,228,71.46,58.71,0.075,0.0238,23,37,1.342,0,22,21,57,540,0.99,107.32,5,455,455,NutriRice Premium Rice
2024-08-21,8,2,SKU-010,10,Supplier-01,1,Warehouse-2,2,Route-17,Truck,1252,16,0.143,0,364,186.5,138.56,2.9153,0.0622,9,13,1.0,0,11,5,8,53,0.617,92.21,1,163,91,HomeChoice Broken Rice
2024-09-04,9,2,SKU-024,24,Supplier-01,1,Warehouse-5,5,Route-20,Rail,1872,16,0.202,1,220,22.8,44.77,0.3201,0.01,7,6,1.0,0,10,5,3,38,0.566,92.21,1,359,136,FarmPure Groundnut Oil
2024-09-29,9,6,SKU-043,43,Supplier-08,8,Warehouse-1,1,Route-01,Truck,1723,22,0.081,1,7,73.43,71.16,0.555,0.0245,14,18,1.0,0,22,2,5,33,0.153,144.03,5,406,133,CreamLand Cheese
2024-09-28,9,5,SKU-036,36,Supplier-07,7,Warehouse-1,1,Route-01,Truck,375,5,0.076,0,3,158.98,27.63,3.1374,0.053,11,8,1.0,0,11,5,16,71,0.668,36.79,20,124,97,SweetBite Marie Biscuits
2024-01-09,1,1,SKU-047,47,Supplier-05,5,Warehouse-5,5,Route-10,Air,1167,2,0.197,0,6,125.55,112.13,0.9968,0.0419,13,7,1.0,0,12,5,16,81,0.671,52.16,10,180,123,NutriDairy Toned Milk
2024-04-01,4,0,SKU-033,33,Supplier-12,12,Warehouse-6,6,Route-14,Rail,59,1,0.229,1,5,136.14,14.07,1.4658,0.0454,9,18,1.0,1,8,21,16,205,0.99,100.36,1,199,199,ChocoMelt Cookies
2024-05-03,5,4,SKU-007,7,Supplier-02,2,Warehouse-5,5,Route-05,Sea,508,17,0.382,0,43,77.54,71.21,1.166,0.0258,8,8,1.0,0,13,21,20,188,0.99,119.97,1,273,257,PureHarvest Poha
2024-06-30,6,6,SKU-013,13,Supplier-10,10,Warehouse-5,5,Route-09,Sea,917,31,0.288,0,152,151.42,107.45,0.7222,0.0505,15,15,1.21,0,20,10,17,167,0.886,49.72,20,172,172,FarmSelect Moong Dal
2024-07-26,7,4,SKU-018,18,Supplier-07,7,Warehouse-1,1,Route-12,Air,2239,4,0.128,0,174,166.16,452.72,2.878,0.0554,3,4,1.193,0,14,5,3,18,0.24,36.79,20,63,23,FreshPulse Yellow Split Peas
2024-06-02,6,6,SKU-030,30,Supplier-10,10,Warehouse-2,2,Route-08,Truck,1618,20,0.142,1,422,92.45,59.85,0.938,0.0308,15,25,1.263,0,16,10,18,168,0.881,49.72,20,220,218,DailyPress Sesame Oil
2024-02-17,2,5,SKU-044,44,Supplier-02,2,Warehouse-6,6,Route-02,Truck,665,8,0.338,1,48,27.83,100.96,0.2247,0.01,15,12,1.0,0,13,21,27,342,0.99,119.97,1,600,509,DailyPure Curd
2024-08-31,8,5,SKU-026,26,Supplier-07,7,Warehouse-4,4,Route-18,Truck,2229,28,0.345,1,233,190.26,379.83,0.4949,0.0634,13,4,1.0,0,24,5,14,79,0.603,36.79,20,123,92,TastyDrop Coconut Oil
2024-02-12,2,0,SKU-004,4,Supplier-11,11,Warehouse-1,1,Route-06,Rail,2078,17,0.091,0,271,162.33,365.72,1.3698,0.0541,9,6,1.0,0,9,21,20,209,0.99,107.32,5,189,189,RoyalKitchen Sona Masoori Rice
2024-10-16,10,2,SKU-032,32,Supplier-07,7,Warehouse-6,6,Route-11,Truck,83,1,0.399,0,106,69.09,13.06,0.8752,0.023,11,7,1.0,0,23,5,6,61,0.536,36.79,20,188,94,SnackoLite Potato Chips
2024-04-27,4,5,SKU-055,55,Supplier-02,2,Warehouse-5,5,Route-02,Truck,765,10,0.231,0,57,21.54,145.62,0.3282,0.01,10,9,1.0,0,9,21,4,214,0.99,119.97,1,490,352,FreshPick Onions
2024-05-18,5,5,SKU-014,14,Supplier-12,12,Warehouse-5,5,Route-16,Truck,1283,16,0.18,0,170,152.14,71.65,0.8786,0.0507,19,11,1.0,0,16,21,21,420,0.99,100.36,1,274,274,DailyFresh Urad Dal
2024-10-05,10,5,SKU-003,3,Supplier-02,2,Warehouse-6,6,Route-09,Truck,1474,18,0.053,0,239,151.37,226.89,1.7776,0.0505,14,15,1.0,0,20,21,14,308,0.988,119.97,1,258,258,DailyGrain Wheat Flour
2024-06-10,6,0,SKU-037,37,Supplier-11,11,Warehouse-1,1,Route-06,Truck,1589,20,0.255,0,400,22.79,192.58,0.3997,0.01,10,8,1.275,0,15,21,29,239,0.99,107.32,5,463,363,SnackMagic Masala Chips
2024-12-30,12,0,SKU-002,2,Supplier-04,4,Warehouse-5,5,Route-05,Truck,1183,15,0.15,0,353,39.6,110.28,0.7519,0.0132,11,18,1.282,0,20,10,10,120,0.85,130.45,5,466,240,GoldenField Brown Rice
2024-03-24,3,6,SKU-053,53,Supplier-07,7,Warehouse-1,1,Route-10,Truck,89,1,0.098,1,85,142.72,23.78,2.1196,0.0476,18,12,1.0,0,20,5,24,114,0.656,36.79,20,167,144,NatureBasket Potatoes
2024-12-12,12,3,SKU-037,37,Supplier-04,4,Warehouse-5,5,Route-13,Truck,81,1,0.093,0,488,22.79,12.56,0.3059,0.01,10,17,1.376,0,9,10,6,106,0.863,130.45,5,511,250,SnackMagic Masala Chips
2024-03-12,3,1,SKU-058,58,Supplier-09,9,Warehouse-3,3,Route-13,Truck,258,3,0.372,1,148,77.28,37.79,1.1992,0.0258,15,16,1.0,1,24,14,23,233,0.974,98.8,5,339,311,GreenGarden Broccoli
2024-09-13,9,4,SKU-051,51,Supplier-12,12,Warehouse-6,6,Route-03,Truck,1030,13,0.01,0,172,19.19,80.28,0.2113,0.01,20,16,1.0,0,25,21,56,476,0.99,100.36,1,634,634,GreenLeaf Spinach
2024-08-11,8,6,SKU-048,48,Supplier-06,6,Warehouse-1,1,Route-04,Truck,1882,24,0.201,0,9,24.72,131.74,0.4864,0.01,5,2,1.0,0,8,5,6,31,0.614,78.57,5,280,107,RichCream Whipping Cream
2024-11-10,11,6,SKU-015,15,Supplier-02,2,Warehouse-3,3,Route-20,Truck,89,1,0.308,0,31,25.11,6.58,0.1334,0.01,18,32,1.349,0,20,21,31,409,0.99,119.97,1,657,586,HealthyBite Masoor Dal
2024-11-20,11,2,SKU-039,39,Supplier-07,7,Warehouse-3,3,Route-01,Truck,428,5,0.305,0,111,16.22,26.52,0.2329,0.01,11,13,1.317,0,16,5,6,61,0.586,36.79,20,284,130,FreshBake Rusk
2024-07-01,7,0,SKU-018,18,Supplier-08,8,Warehouse-4,4,Route-08,Truck,1764,22,0.089,0,155,166.16,73.5,2.1001,0.0554,3,4,1.204,0,8,2,1,7,0.009,144.03,5,125,38,FreshPulse Yellow Split Peas
2024-12-14,12,5,SKU-036,36,Supplier-07,7,Warehouse-4,4,Route-06,Air,1707,3,0.211,0,4,158.98,46.54,0.2781,0.053,11,14,1.159,0,15,5,11,66,0.622,36.79,20,124,88,SweetBite Marie Biscuits
2024-11-12,11,1,SKU-038,38,Supplier-11,11,Warehouse-4,4,Route-03,Truck,2312,29,0.517,0,4,101.41,408.36,1.102,0.0338,8,8,1.442,0,15,21,13,181,0.99,107.32,5,225,225,ChocoLand Choco-Chip Cookies
2024-02-12,2,0,SKU-019,19,Supplier-04,4,Warehouse-6,6,Route-03,Truck,2254,28,0.045,1,112,67.41,419.88,0.5691,0.0225,7,5,1.0,0,13,10,5,75,0.83,130.45,5,285,148,DailyKitchen Green Gram
2024-07-18,7,3,SKU-018,18,Supplier-03,3,Warehouse-4,4,Route-05,Truck,358,4,0.04,0,66,166.16,43.01,2.5739,0.0554,3,5,1.176,0,11,10,4,34,0.777,142.82,10,124,60,FreshPulse Yellow Split Peas
2024-01-03,1,2,SKU-021,21,Supplier-06,6,Warehouse-1,1,Route-03,Rail,1242,10,0.435,0,257,80.89,96.23,1.0498,0.027,12,11,1.0,0,15,5,13,73,0.66,78.57,5,264,137,PureDrop Sunflower Oil
2024-02-22,2,3,SKU-020,20,Supplier-08,8,Warehouse-3,3,Route-09,Truck,1909,24,0.143,0,121,179.63,157.62,1.2221,0.0599,19,19,1.0,0,16,2,14,52,0.328,144.03,5,302,127,SelectPulse Moth Beans
2024-08-17,8,5,SKU-009,9,Supplier-02,2,Warehouse-2,2,Route-14,Truck,1962,25,0.208,0,315,71.46,298.89,0.9933,0.0238,23,19,1.0,0,15,21,64,547,0.99,119.97,1,482,482,NutriRice Premium Rice
2024-02-22,2,3,SKU-036,36,Supplier-09,9,Warehouse-5,5,Route-14,Sea,661,22,0.277,0,5,158.98,120.09,1.1639,0.053,11,4,1.0,0,18,14,9,163,0.954,98.8,5,203,203,SweetBite Marie Biscuits
2024-02-17,2,5,SKU-002,2,Supplier-02,2,Warehouse-3,3,Route-18,Truck,674,8,0.269,0,354,39.6,121.42,0.4169,0.0132,11,16,1.0,0,12,21,14,245,0.99,119.97,1,447,367,GoldenField Brown Rice
2024-01-07,1,6,SKU-039,39,Supplier-10,10,Warehouse-3,3,Route-13,Truck,1182,15,0.372,0,129,16.22,232.8,0.1495,0.01,11,15,1.0,0,23,10,4,114,0.843,49.72,20,331,190,FreshBake Rusk
2024-10-13,10,6,SKU-019,19,Supplier-07,7,Warehouse-4,4,Route-03,Truck,907,11,0.047,1,42,67.41,39.31,1.1291,0.0225,7,6,1.0,1,13,5,9,44,0.587,36.79,20,151,76,DailyKitchen Green Gram
2024-03-27,3,2,SKU-058,58,Supplier-04,4,Warehouse-5,5,Route-17,Truck,798,10,0.085,1,159,77.28,26.36,0.6045,0.0258,15,16,1.0,0,12,10,5,155,0.858,130.45,5,389,260,GreenGarden Broccoli
2024-05-17,5,4,SKU-044,44,Supplier-07,7,Warehouse-2,2,Route-05,Air,653,1,0.218,1,164,27.83,129.22,0.1915,0.01,15,22,1.0,1,22,5,23,98,0.656,36.79,20,332,176,DailyPure Curd
2024-02-02,2,4,SKU-020,20,Supplier-05,5,Warehouse-4,4,Route-05,Truck,1766,22,0.26,0,129,179.63,107.79,0.2773,0.0599,19,29,1.0,1,20,5,9,104,0.611,52.16,10,182,139,SelectPulse Moth Beans
2024-06-02,6,6,SKU-011,11,Supplier-07,7,Warehouse-3,3,Route-14,Truck,1454,18,0.246,0,51,172.39,146.85,0.9914,0.0575,16,21,1.174,0,18,5,18,98,0.654,36.79,20,143,123,NutriPulse Chana Dal
2024-05-06,5,0,SKU-031,31,Supplier-02,2,Warehouse-3,3,Route-09,Truck,1092,14,0.078,0,5,62.18,160.42,0.7454,0.0207,9,10,1.0,0,10,21,25,214,0.99,119.97,1,323,301,CrunchBite Butter Biscuits
2024-11-11,11,0,SKU-047,47,Supplier-11,11,Warehouse-4,4,Route-20,Truck,2201,28,0.36,0,13,125.55,194.91,1.5719,0.0419,13,23,1.519,0,15,21,27,300,0.99,107.32,5,258,258,NutriDairy Toned Milk
2024-06-04,6,1,SKU-013,13,Supplier-08,8,Warehouse-1,1,Route-05,Sea,1944,65,0.363,0,138,151.42,114.39,2.7218,0.0505,15,18,1.201,0,13,2,12,42,0.355,144.03,5,293,117,FarmSelect Moong Dal
2024-07-13,7,5,SKU-001,1,Supplier-07,7,Warehouse-3,3,Route-20,Truck,137,2,0.114,1,362,60.0,9.98,0.6207,0.02,15,25,1.343,0,18,5,14,89,0.621,36.79,20,235,141,FreshHarvest Basmati Rice
2024-08-08,8,3,SKU-052,52,Supplier-06,6,Warehouse-4,4,Route-11,Truck,1986,25,0.138,0,4,165.26,297.43,2.7578,0.0551,15,13,1.0,0,19,5,6,81,0.574,78.57,5,207,124,FarmFresh Tomatoes
2024-06-02,6,6,SKU-053,53,Supplier-11,11,Warehouse-5,5,Route-05,Truck,825,10,0.216,1,84,142.72,148.04,0.4236,0.0476,18,15,1.175,0,14,21,36,414,0.99,107.32,5,285,285,NatureBasket Potatoes
2024-09-02,9,0,SKU-021,21,Supplier-10,10,Warehouse-6,6,Route-07,Truck,1256,16,0.35,0,265,80.89,249.11,1.3918,0.027,12,10,1.0,0,22,10,10,130,0.867,49.72,20,210,171,PureDrop Sunflower Oil
2024-05-29,5,2,SKU-021,21,Supplier-03,3,Warehouse-4,4,Route-11,Truck,2484,31,0.108,0,380,80.89,288.01,0.112,0.027,12,8,1.0,0,15,10,14,134,0.871,142.82,10,356,226,PureDrop Sunflower Oil
2024-10-21,10,0,SKU-048,48,Supplier-12,12,Warehouse-6,6,Route-16,Truck,1314,16,0.069,0,11,24.72,130.51,0.36,0.01,5,4,1.0,0,12,21,13,118,0.99,100.36,1,317,201,RichCream Whipping Cream
2024-05-23,5,3,SKU-051,51,Supplier-04,4,Warehouse-3,3,Route-13,Truck,1739,22,0.08,0,61,19.19,329.07,0.0228,0.01,20,23,1.0,0,20,10,15,215,0.864,130.45,5,722,412,GreenLeaf Spinach
2024-10-15,10,1,SKU-053,53,Supplier-07,7,Warehouse-3,3,Route-04,Rail,1479,12,0.1,1,35,142.72,173.26,1.3711,0.0476,18,15,1.0,0,20,5,16,106,0.623,36.79,20,167,136,NatureBasket Potatoes
2024-12-15,12,6,SKU-013,13,Supplier-10,10,Warehouse-5,5,Route-06,Rail,1620,14,0.489,0,33,151.42,195.74,2.1824,0.0505,15,16,1.273,0,18,10,17,167,0.91,49.72,20,172,172,FarmSelect Moong Dal
2024-12-28,12,5,SKU-050,50,Supplier-09,9,Warehouse-1,1,Route-15,Rail,86,1,0.122,0,5,141.69,10.2,1.0318,0.0472,17,35,1.543,0,19,14,39,277,0.963,98.8,5,267,267,DesiMilk Ghee
2024-07-28,7,6,SKU-014,14,Supplier-08,8,Warehouse-3,3,Route-03,Truck,2264,28,0.252,0,36,152.14,230.32,0.6126,0.0507,19,19,1.194,0,21,2,15,53,0.31,144.03,5,329,131,DailyFresh Urad Dal
2024-05-03,5,4,SKU-044,44,Supplier-08,8,Warehouse-2,2,Route-10,Truck,781,10,0.25,1,146,27.83,136.55,0.4007,0.01,15,23,1.0,0,18,2,13,43,0.307,144.03,5,657,222,DailyPure Curd
2024-07-12,7,4,SKU-017,17,Supplier-11,11,Warehouse-2,2,Route-14,Truck,892,11,0.206,0,30,103.52,111.94,1.0324,0.0345,19,24,1.329,0,21,21,23,422,0.99,107.32,5,344,344,ProteinRich Kabuli Chana
2024-10-25,10,4,SKU-005,5,Supplier-08,8,Warehouse-5,5,Route-16,Truck,642,8,0.191,0,194,198.15,77.51,0.541,0.066,17,15,1.0,0,22,2,8,42,0.228,144.03,5,272,102,GrainLand Idli Rice
2024-10-05,10,5,SKU-026,26,Supplier-09,9,Warehouse-5,5,Route-14,Truck,2179,27,0.223,1,218,190.26,189.69,0.6966,0.0634,13,21,1.0,0,15,14,23,205,0.967,98.8,5,201,201,TastyDrop Coconut Oil
2024-10-31,10,3,SKU-003,3,Supplier-06,6,Warehouse-6,6,Route-18,Truck,2257,28,0.116,0,317,151.37,265.87,0.7505,0.0505,14,13,1.0,0,15,5,14,84,0.636,78.57,5,209,132,DailyGrain Wheat Flour
2024-12-02,12,0,SKU-041,41,Supplier-02,2,Warehouse-1,1,Route-08,Truck,1115,14,0.225,0,10,91.1,122.23,1.639,0.0304,20,33,1.484,0,18,21,59,479,0.99,119.97,1,397,397,MilkyWay Butter
2024-01-23,1,1,SKU-043,43,Supplier-06,6,Warehouse-2,2,Route-20,Sea,1085,36,0.214,1,13,73.43,197.64,0.1404,0.0245,14,16,1.0,0,18,5,20,90,0.661,78.57,5,300,162,CreamLand Cheese
2024-06-18,6,1,SKU-037,37,Supplier-11,11,Warehouse-6,6,Route-13,Truck,545,7,0.142,0,443,22.79,72.29,0.4017,0.01,10,6,1.227,0,17,21,28,238,0.99,107.32,5,463,360,SnackMagic Masala Chips
2024-02-20,2,1,SKU-051,51,Supplier-07,7,Warehouse-1,1,Route-01,Truck,751,9,0.138,0,92,19.19,42.07,0.3674,0.01,20,24,1.0,0,16,5,16,116,0.644,36.79,20,384,215,GreenLeaf Spinach
2024-10-12,10,5,SKU-017,17,Supplier-04,4,Warehouse-5,5,Route-17,Air,933,2,0.232,0,178,103.52,122.79,0.2928,0.0345,19,13,1.0,0,32,10,31,221,0.885,130.45,5,379,303,ProteinRich Kabuli Chana
2024-08-16,8,4,SKU-038,38,Supplier-12,12,Warehouse-5,5,Route-08,Rail,1907,16,0.175,0,4,101.41,347.96,1.0822,0.0338,8,6,1.0,0,15,21,23,191,0.99,100.36,1,218,218,ChocoLand Choco-Chip Cookies
2024-12-19,12,3,SKU-024,24,Supplier-07,7,Warehouse-4,4,Route-19,Rail,916,8,0.195,1,282,22.8,147.43,0.1137,0.01,7,7,1.328,0,13,5,8,43,0.59,36.79,20,227,98,FarmPure Groundnut Oil
2024-09-04,9,2,SKU-033,33,Supplier-03,3,Warehouse-3,3,Route-01,Truck,1134,14,0.147,1,7,136.14,143.34,1.7042,0.0454,9,8,1.0,0,18,10,12,102,0.857,142.82,10,238,155,ChocoMelt Cookies
2024-02-29,2,3,SKU-007,7,Supplier-05,5,Warehouse-4,4,Route-03,Rail,854,7,0.165,0,34,77.54,143.21,0.4118,0.0258,8,8,1.0,0,16,5,10,50,0.585,52.16,10,180,88,PureHarvest Poha
2024-06-08,6,5,SKU-054,54,Supplier-12,12,Warehouse-2,2,Route-12,Rail,513,4,0.103,1,8,20.86,57.69,0.401,0.01,7,15,1.226,0,13,21,11,158,0.99,100.36,1,375,257,VegVille Carrots
2024-09-04,9,2,SKU-022,22,Supplier-08,8,Warehouse-2,2,Route-17,Sea,31,1,0.158,1,220,7.11,1.7,0.1178,0.01,8,10,1.0,0,17,2,3,19,0.064,144.03,5,480,146,GoldLite Soybean Oil
2024-12-22,12,6,SKU-023,23,Supplier-08,8,Warehouse-1,1,Route-15,Truck,176,2,0.143,0,451,181.55,33.01,2.2372,0.0605,12,21,1.303,0,10,2,10,34,0.342,144.03,5,239,96,NaturalPress Mustard Oil
2024-01-23,1,1,SKU-029,29,Supplier-06,6,Warehouse-1,1,Route-10,Air,2225,4,0.069,0,188,128.21,433.24,0.2627,0.0427,6,3,1.0,0,17,5,6,36,0.471,78.57,5,149,64,NutriOil Rice Bran Oil
2024-06-24,6,0,SKU-052,52,Supplier-12,12,Warehouse-1,1,Route-01,Truck,646,8,0.319,0,5,165.26,76.44,2.209,0.0551,15,19,1.259,0,14,21,21,336,0.99,100.36,1,234,234,FarmFresh Tomatoes
2024-05-04,5,5,SKU-042,42,Supplier-02,2,Warehouse-6,6,Route-06,Air,2139,4,0.278,0,11,178.1,196.05,1.8733,0.0594,10,12,1.0,0,20,21,8,218,0.99,119.97,1,201,201,FreshDairy Paneer
2024-06-18,6,1,SKU-034,34,Supplier-03,3,Warehouse-5,5,Route-06,Rail,2374,20,0.235,0,175,151.71,71.6,2.9464,0.0506,12,23,1.288,0,11,10,17,137,0.899,142.82,10,260,204,SaltZest Crackers
2024-07-26,7,4,SKU-036,36,Supplier-07,7,Warehouse-4,4,Route-08,Air,709,1,0.126,0,7,158.98,141.09,0.4617,0.053,11,9,1.208,0,8,5,11,66,0.661,36.79,20,124,95,SweetBite Marie Biscuits
2024-07-21,7,6,SKU-041,41,Supplier-03,3,Warehouse-2,2,Route-14,Truck,2049,26,0.533,0,5,91.1,69.94,0.3557,0.0304,20,24,1.074,0,23,10,16,216,0.907,142.82,10,433,323,MilkyWay Butter
2024-08-18,8,6,SKU-002,2,Supplier-12,12,Warehouse-5,5,Route-07,Truck,1976,25,0.215,0,266,39.6,341.04,0.3515,0.0132,11,15,1.0,0,13,21,22,253,0.99,100.36,1,409,363,GoldenField Brown Rice
2024-12-26,12,3,SKU-038,38,Supplier-07,7,Warehouse-4,4,Route-01,Truck,1242,16,0.121,0,5,101.41,35.58,0.7273,0.0338,8,10,1.153,0,19,5,3,43,0.459,36.79,20,132,64,ChocoLand Choco-Chip Cookies
2024-10-22,10,1,SKU-014,14,Supplier-04,4,Warehouse-3,3,Route-03,Air,2183,4,0.106,0,147,152.14,126.73,1.404,0.0507,19,12,1.0,0,24,10,25,215,0.875,130.45,5,313,285,DailyFresh Urad Dal
2024-06-15,6,5,SKU-007,7,Supplier-09,9,Warehouse-2,2,Route-12,Sea,855,28,0.235,0,121,77.54,155.63,0.1966,0.0258,8,9,1.109,0,16,14,9,121,0.949,98.8,5,248,179,PureHarvest Poha
2024-12-09,12,0,SKU-013,13,Supplier-08,8,Warehouse-1,1,Route-09,Air,1313,3,0.143,0,157,151.42,126.17,0.7113,0.0505,15,17,1.332,0,18,2,6,36,0.226,144.03,5,293,106,FarmSelect Moong Dal
2024-11-01,11,4,SKU-056,56,Supplier-08,8,Warehouse-5,5,Route-11,Sea,1844,61,0.706,0,171,197.39,165.21,3.4929,0.0658,21,18,1.261,0,24,2,19,61,0.366,144.03,5,303,128,ChillZone Frozen Peas
2024-02-28,2,2,SKU-025,25,Supplier-10,10,Warehouse-4,4,Route-19,Truck,1205,15,0.235,0,233,67.27,149.81,0.396,0.0224,3,3,1.0,0,13,10,6,36,0.797,49.72,20,115,57,LiteChoice Olive Oil
2024-03-29,3,4,SKU-023,23,Supplier-06,6,Warehouse-4,4,Route-20,Truck,2372,30,0.262,0,185,181.55,345.03,1.95,0.0605,12,11,1.0,0,17,5,4,64,0.566,78.57,5,177,100,NaturalPress Mustard Oil
2024-11-10,11,6,SKU-053,53,Supplier-11,11,Warehouse-6,6,Route-10,Sea,1759,59,0.348,1,54,142.72,89.61,1.6788,0.0476,18,24,1.264,0,27,21,53,431,0.99,107.32,5,285,285,NatureBasket Potatoes
2024-06-09,6,6,SKU-038,38,Supplier-02,2,Warehouse-6,6,Route-05,Truck,1823,23,0.041,0,7,101.41,269.8,1.2082,0.0338,8,13,1.299,0,11,21,12,180,0.989,119.97,1,238,238,ChocoLand Choco-Chip Cookies
2024-04-03,4,2,SKU-008,8,Supplier-04,4,Warehouse-3,3,Route-04,Sea,342,11,0.165,1,212,156.4,58.84,0.6528,0.0521,6,9,1.0,0,12,10,2,62,0.822,130.45,5,173,102,SelectGrain Barley
2024-07-17,7,2,SKU-024,24,Supplier-12,12,Warehouse-2,2,Route-17,Air,132,1,0.363,1,317,22.8,12.53,0.4177,0.01,7,3,1.077,0,17,21,5,152,0.99,100.36,1,375,247,FarmPure Groundnut Oil
2024-07-15,7,0,SKU-027,27,Supplier-10,10,Warehouse-2,2,Route-19,Truck,986,12,0.204,0,97,190.37,170.26,3.6367,0.0635,6,4,1.14,0,12,10,10,70,0.871,49.72,20,97,87,DesiTreat Cow Ghee
2024-12-21,12,5,SKU-028,28,Supplier-03,3,Warehouse-4,4,Route-18,Truck,1831,23,0.191,1,80,116.82,302.61,0.3478,0.0389,14,28,1.3,0,15,10,25,165,0.9,142.82,10,321,246,PureGold Buffalo Ghee
2024-03-26,3,1,SKU-059,59,Supplier-11,11,Warehouse-2,2,Route-18,Truck,1428,18,0.347,0,150,163.5,228.51,1.5282,0.0545,6,9,1.0,0,9,21,10,136,0.99,107.32,5,154,154,DailyVeg Cabbage
2024-06-10,6,0,SKU-032,32,Supplier-05,5,Warehouse-2,2,Route-06,Truck,2129,27,0.077,0,157,69.09,108.2,0.8084,0.023,11,16,1.161,0,20,5,9,64,0.555,52.16,10,223,111,SnackoLite Potato Chips
2024-07-02,7,1,SKU-054,54,Supplier-08,8,Warehouse-5,5,Route-02,Truck,65,1,0.546,1,9,20.86,13.38,0.1437,0.01,7,8,1.32,0,12,2,6,20,0.256,144.03,5,449,143,VegVille Carrots
2024-07-15,7,0,SKU-001,1,Supplier-08,8,Warehouse-2,2,Route-07,Truck,1906,24,0.402,1,201,60.0,70.62,0.6138,0.02,15,9,1.249,0,14,2,12,42,0.35,144.03,5,465,168,FreshHarvest Basmati Rice
2024-07-28,7,6,SKU-036,36,Supplier-09,9,Warehouse-6,6,Route-16,Air,1608,3,0.171,0,6,158.98,234.41,1.9225,0.053,11,22,1.265,1,16,14,27,181,0.966,98.8,5,203,203,SweetBite Marie Biscuits
2024-09-07,9,5,SKU-044,44,Supplier-08,8,Warehouse-4,4,Route-15,Sea,1522,51,0.257,1,50,27.83,260.66,0.168,0.01,15,16,1.0,0,20,2,10,40,0.258,144.03,5,657,217,DailyPure Curd
2024-04-22,4,0,SKU-011,11,Supplier-02,2,Warehouse-5,5,Route-01,Truck,71,1,0.038,0,40,172.39,20.73,0.3164,0.0575,16,24,1.0,0,25,21,16,352,0.987,119.97,1,258,258,NutriPulse Chana Dal
2024-10-02,10,2,SKU-019,19,Supplier-01,1,Warehouse-3,3,Route-08,Truck,173,2,0.403,1,41,67.41,28.71,0.6099,0.0225,7,5,1.0,0,15,5,6,41,0.56,92.21,1,240,98,DailyKitchen Green Gram
2024-09-10,9,1,SKU-019,19,Supplier-03,3,Warehouse-4,4,Route-19,Sea,474,16,0.208,1,179,67.41,32.56,0.4253,0.0225,7,10,1.0,0,15,10,10,80,0.861,142.82,10,298,154,DailyKitchen Green Gram
